"ファイル名","WAVE0003.CSV","V 1.11"
"タイトルコメント","試験122205"
"トリガ時刻","25-05-16 13:25:16"
"CH","Mode","Range","Comment","Scaling","Ratio","Offset"
"CH-3","電圧","1V","REC","OFF","-","-"
"CH-10","電圧","10V","PULSE","OFF","-","-"
"Time","CH-3[V]","CH-10[V]","Event",
 4.500000000E+00, 2.17050E-01, 4.93000E+00,0,
 4.550000000E+00, 2.36650E-01, 5.50000E-03,0,
 4.600000000E+00, 2.71050E-01, 5.50000E-03,0,
 4.650000000E+00, 2.85950E-01, 5.50000E-03,0,
 4.700000000E+00, 2.79550E-01, 4.93000E+00,0,
 4.750000000E+00, 2.81050E-01, 4.93000E+00,0,
 4.800000000E+00, 2.84350E-01, 5.50000E-03,0,
 4.850000000E+00, 2.90050E-01, 5.50000E-03,0,
 4.900000000E+00, 2.91400E-01, 5.50000E-03,0,
 4.950000000E+00, 2.95250E-01, 5.50000E-03,0,
 5.000000000E+00, 3.08500E-01, 5.50000E-03,0,
 5.050000000E+00, 3.03200E-01, 4.93000E+00,0,
 5.100000000E+00, 2.86200E-01, 4.93000E+00,0,
 5.150000000E+00, 2.32850E-01, 5.50000E-03,0,
 5.200000000E+00, 1.47750E-01, 5.50000E-03,0,
 5.250000000E+00,-1.16000E-02, 5.50000E-03,0,
 5.300000000E+00, 1.69400E-01, 5.50000E-03,0,
 5.350000000E+00, 2.28850E-01, 4.93000E+00,0,
 5.400000000E+00, 2.72600E-01, 4.93050E+00,0,
 5.450000000E+00, 2.56150E-01, 5.50000E-03,0,
 5.500000000E+00, 2.27500E-01, 5.50000E-03,0,
 5.550000000E+00, 2.51100E-01, 5.50000E-03,0,
 5.600000000E+00, 2.63650E-01, 5.50000E-03,0,
 5.650000000E+00, 2.64650E-01, 5.50000E-03,0,
 5.700000000E+00, 2.81400E-01, 4.93000E+00,0,
 5.750000000E+00, 2.80950E-01, 4.93000E+00,0,
 5.800000000E+00, 2.66300E-01, 5.50000E-03,0,
 5.850000000E+00, 1.82550E-01, 5.50000E-03,0,
 5.900000000E+00, 1.10850E-01, 5.50000E-03,0,
 5.950000000E+00, 1.62700E-01, 4.93000E+00,0,
 6.000000000E+00, 2.48750E-01, 4.93000E+00,0,
 6.050000000E+00, 3.13550E-01, 5.50000E-03,0,
 6.100000000E+00, 3.16600E-01, 5.50000E-03,0,
 6.150000000E+00, 3.26050E-01, 5.50000E-03,0,
 6.200000000E+00, 3.30300E-01, 5.50000E-03,0,
 6.250000000E+00, 3.13750E-01, 5.50000E-03,0,
 6.300000000E+00, 3.03050E-01, 4.93000E+00,0,
 6.350000000E+00, 2.97250E-01, 4.93000E+00,0,
 6.400000000E+00, 3.12100E-01, 5.50000E-03,0,
 6.450000000E+00, 3.24600E-01, 5.50000E-03,0,
 6.500000000E+00, 3.47000E-01, 5.50000E-03,0,
 6.550000000E+00, 3.61550E-01, 4.93050E+00,0,
 6.600000000E+00, 3.66750E-01, 5.50000E-03,0,
 6.650000000E+00, 3.74900E-01, 5.50000E-03,0,
 6.700000000E+00, 3.78250E-01, 5.50000E-03,0,
 6.750000000E+00, 3.72100E-01, 4.93000E+00,0,
 6.800000000E+00, 3.65250E-01, 4.93000E+00,0,
 6.850000000E+00, 3.66650E-01, 5.50000E-03,0,
 6.900000000E+00, 3.67500E-01, 5.50000E-03,0,
 6.950000000E+00, 3.66800E-01, 4.93000E+00,0,
 7.000000000E+00, 3.60650E-01, 4.93000E+00,0,
 7.050000000E+00, 3.58550E-01, 5.50000E-03,0,
 7.100000000E+00, 3.57900E-01, 5.50000E-03,0,
 7.150000000E+00, 3.46700E-01, 5.50000E-03,0,
 7.200000000E+00, 3.49800E-01, 5.50000E-03,0,
 7.250000000E+00, 3.56600E-01, 4.93000E+00,0,
 7.300000000E+00, 3.51350E-01, 5.50000E-03,0,
 7.350000000E+00, 3.41600E-01, 5.50000E-03,0,
 7.400000000E+00, 3.33100E-01, 5.50000E-03,0,
 7.450000000E+00, 3.33200E-01, 5.50000E-03,0,
 7.500000000E+00, 3.19750E-01, 4.93000E+00,0,
 7.550000000E+00, 3.13400E-01, 5.50000E-03,0,
 7.600000000E+00, 3.34550E-01, 5.50000E-03,0,
 7.650000000E+00, 3.52500E-01, 5.50000E-03,0,
 7.700000000E+00, 3.48200E-01, 5.50000E-03,0,
 7.750000000E+00, 3.40300E-01, 4.93000E+00,0,
 7.800000000E+00, 3.06700E-01, 5.50000E-03,0,
 7.850000000E+00, 2.73500E-01, 5.50000E-03,0,
 7.900000000E+00, 2.27050E-01, 5.50000E-03,0,
 7.950000000E+00, 2.44200E-01, 4.93000E+00,0,
 8.000000000E+00, 2.92100E-01, 5.50000E-03,0,
 8.050000000E+00, 3.30300E-01, 5.50000E-03,0,
 8.100000000E+00, 3.31250E-01, 5.50000E-03,0,
 8.150000000E+00, 3.30750E-01, 4.93000E+00,0,
 8.200000000E+00, 3.11950E-01, 3.65300E+00,0,
 8.250000000E+00, 3.51800E-01, 5.50000E-03,0,
 8.300000000E+00, 3.52800E-01, 6.00000E-03,0,
 8.350000000E+00, 3.63800E-01, 4.93000E+00,0,
 8.400000000E+00, 3.61400E-01, 5.50000E-03,0,
 8.450000000E+00, 3.66200E-01, 5.50000E-03,0,
 8.500000000E+00, 3.41400E-01, 5.50000E-03,0,
 8.550000000E+00, 2.72450E-01, 4.93000E+00,0,
 8.600000000E+00, 2.31650E-01, 4.93000E+00,0,
 8.650000000E+00, 2.40900E-01, 5.50000E-03,0,
 8.700000000E+00, 2.45800E-01, 5.50000E-03,0,
 8.750000000E+00, 2.34900E-01, 4.93050E+00,0,
 8.800000000E+00, 1.85550E-01, 4.93000E+00,0,
 8.850000000E+00, 1.03950E-01, 5.50000E-03,0,
 8.900000000E+00,-2.87000E-02, 5.50000E-03,0,
 8.950000000E+00, 1.70000E-01, 5.50000E-03,0,
 9.000000000E+00, 2.30700E-01, 5.50000E-03,0,
 9.050000000E+00, 2.72350E-01, 4.93000E+00,0,
 9.100000000E+00, 2.78700E-01, 4.93000E+00,0,
 9.150000000E+00, 2.66300E-01, 4.93000E+00,0,
 9.200000000E+00, 2.19200E-01, 4.93000E+00,0,
 9.250000000E+00, 1.62150E-01, 4.93000E+00,0,
 9.300000000E+00, 2.20000E-03, 4.93000E+00,0,
 9.350000000E+00, 2.05500E-01, 4.93000E+00,0,
 9.400000000E+00, 2.86650E-01, 4.93000E+00,0,
 9.450000000E+00, 3.13900E-01, 4.93000E+00,0,
 9.500000000E+00, 3.12900E-01, 4.93000E+00,0,
 9.550000000E+00, 3.15750E-01, 4.93000E+00,0,
 9.600000000E+00, 3.19100E-01, 4.93050E+00,0,
 9.650000000E+00, 3.10200E-01, 4.93050E+00,0,
 9.700000000E+00, 3.17700E-01, 4.93000E+00,0,
 9.750000000E+00, 3.41750E-01, 4.93000E+00,0,
 9.800000000E+00, 3.58600E-01, 4.93000E+00,0,
 9.850000000E+00, 3.62050E-01, 4.93050E+00,0,
 9.900000000E+00, 3.46300E-01, 4.93000E+00,0,
 9.950000000E+00, 3.05050E-01, 4.93000E+00,0,
 1.000000000E+01, 2.97150E-01, 4.93050E+00,0,
 1.005000000E+01, 3.28600E-01, 4.93050E+00,0,
 1.010000000E+01, 3.50450E-01, 4.93050E+00,0,
 1.015000000E+01, 3.46400E-01, 4.93050E+00,0,
 1.020000000E+01, 3.43500E-01, 4.93050E+00,0,
 1.025000000E+01, 3.11050E-01, 4.93050E+00,0,
 1.030000000E+01, 2.66500E-01, 4.93000E+00,0,
 1.035000000E+01, 2.56600E-01, 4.93000E+00,0,
 1.040000000E+01, 2.80350E-01, 4.93000E+00,0,
 1.045000000E+01, 2.97650E-01, 5.50000E-03,0,
 1.050000000E+01, 3.05550E-01, 5.50000E-03,0,
 1.055000000E+01, 2.94650E-01, 4.93000E+00,0,
 1.060000000E+01, 2.31100E-01, 5.50000E-03,0,
 1.065000000E+01, 1.13200E-01, 5.50000E-03,0,
 1.070000000E+01, 2.13300E-01, 5.50000E-03,0,
 1.075000000E+01, 2.66450E-01, 4.93000E+00,0,
 1.080000000E+01, 2.77050E-01, 5.50000E-03,0,
 1.085000000E+01, 2.78500E-01, 5.50000E-03,0,
 1.090000000E+01, 2.37850E-01, 4.93050E+00,0,
 1.095000000E+01, 2.16250E-01, 4.93000E+00,0,
 1.100000000E+01, 2.57500E-01, 6.00000E-03,0,
 1.105000000E+01, 3.38700E-01, 5.50000E-03,0,
 1.110000000E+01, 3.88550E-01, 4.93000E+00,0,
 1.115000000E+01, 3.94900E-01, 5.50000E-03,0,
 1.120000000E+01, 3.95900E-01, 5.50000E-03,0,
 1.125000000E+01, 3.99550E-01, 4.93000E+00,0,
 1.130000000E+01, 4.12300E-01, 5.50000E-03,0,
 1.135000000E+01, 4.31350E-01, 5.50000E-03,0,
 1.140000000E+01, 4.32950E-01, 5.50000E-03,0,
 1.145000000E+01, 4.21300E-01, 4.93000E+00,0,
 1.150000000E+01, 3.92800E-01, 5.50000E-03,0,
 1.155000000E+01, 3.39200E-01, 5.50000E-03,0,
 1.160000000E+01, 3.08600E-01, 4.93050E+00,0,
 1.165000000E+01, 3.36250E-01, 5.50000E-03,0,
 1.170000000E+01, 3.52650E-01, 5.50000E-03,0,
 1.175000000E+01, 3.56550E-01, 5.50000E-03,0,
 1.180000000E+01, 3.67400E-01, 4.93000E+00,0,
 1.185000000E+01, 3.66800E-01, 5.50000E-03,0,
 1.190000000E+01, 3.72500E-01, 5.50000E-03,0,
 1.195000000E+01, 3.78850E-01, 4.93000E+00,0,
 1.200000000E+01, 3.81800E-01, 5.50000E-03,0,
 1.205000000E+01, 3.72800E-01, 5.50000E-03,0,
 1.210000000E+01, 3.43250E-01, 4.02000E-01,0,
 1.215000000E+01, 3.13250E-01, 3.83950E+00,0,
 1.220000000E+01, 2.65050E-01, 5.50000E-03,0,
 1.225000000E+01, 2.83900E-01, 4.93000E+00,0,
 1.230000000E+01, 3.06900E-01, 5.50000E-03,0,
 1.235000000E+01, 2.97850E-01, 5.50000E-03,0,
 1.240000000E+01, 2.82300E-01, 5.50000E-03,0,
 1.245000000E+01, 2.21300E-01, 4.93000E+00,0,
 1.250000000E+01, 2.13300E-01, 5.50000E-03,0,
 1.255000000E+01, 2.44150E-01, 5.50000E-03,0,
 1.260000000E+01, 2.82050E-01, 4.93050E+00,0,
 1.265000000E+01, 3.08250E-01, 5.50000E-03,0,
 1.270000000E+01, 3.11200E-01, 5.50000E-03,0,
 1.275000000E+01, 2.76850E-01, 4.93000E+00,0,
 1.280000000E+01, 2.30750E-01, 4.93000E+00,0,
 1.285000000E+01, 1.50850E-01, 5.50000E-03,0,
 1.290000000E+01, 1.74000E-01, 6.00000E-03,0,
 1.295000000E+01, 2.47750E-01, 4.93050E+00,0,
 1.300000000E+01, 3.18950E-01, 5.50000E-03,0,
 1.305000000E+01, 3.43200E-01, 5.50000E-03,0,
 1.310000000E+01, 3.42200E-01, 5.50000E-03,0,
 1.315000000E+01, 3.22500E-01, 4.93000E+00,0,
 1.320000000E+01, 2.62100E-01, 5.50000E-03,0,
 1.325000000E+01, 1.54450E-01, 5.50000E-03,0,
 1.330000000E+01, 1.01000E-02, 4.92500E+00,0,
 1.335000000E+01, 1.43450E-01, 5.50000E-03,0,
 1.340000000E+01, 2.21200E-01, 5.50000E-03,0,
 1.345000000E+01, 2.54950E-01, 6.00000E-03,0,
 1.350000000E+01, 2.98700E-01, 4.93000E+00,0,
 1.355000000E+01, 3.23250E-01, 5.50000E-03,0,
 1.360000000E+01, 3.05400E-01, 5.50000E-03,0,
 1.365000000E+01, 2.74450E-01, 4.93000E+00,0,
 1.370000000E+01, 2.40400E-01, 4.93050E+00,0,
 1.375000000E+01, 2.58150E-01, 5.50000E-03,0,
 1.380000000E+01, 2.97700E-01, 5.50000E-03,0,
 1.385000000E+01, 3.18300E-01, 4.93000E+00,0,
 1.390000000E+01, 3.27250E-01, 5.50000E-03,0,
 1.395000000E+01, 3.18050E-01, 5.50000E-03,0,
 1.400000000E+01, 3.25100E-01, 5.50000E-03,0,
 1.405000000E+01, 3.25650E-01, 4.93000E+00,0,
 1.410000000E+01, 2.98850E-01, 5.50000E-03,0,
 1.415000000E+01, 2.71800E-01, 5.50000E-03,0,
 1.420000000E+01, 2.39050E-01, 5.50000E-03,0,
 1.425000000E+01, 1.53700E-01, 4.93050E+00,0,
 1.430000000E+01, 1.76350E-01, 5.50000E-03,0,
 1.435000000E+01, 2.31950E-01, 5.50000E-03,0,
 1.440000000E+01, 2.77550E-01, 4.93050E+00,0,
 1.445000000E+01, 2.72850E-01, 3.56250E+00,0,
 1.450000000E+01, 2.48650E-01, 5.50000E-03,0,
 1.455000000E+01, 1.30750E-01, 5.50000E-03,0,
 1.460000000E+01, 1.57350E-01, 4.93000E+00,0,
 1.465000000E+01, 2.76100E-01, 4.93050E+00,0,
 1.470000000E+01, 3.30700E-01, 5.50000E-03,0,
 1.475000000E+01, 3.48550E-01, 5.50000E-03,0,
 1.480000000E+01, 3.39500E-01, 4.93000E+00,0,
 1.485000000E+01, 3.11250E-01, 5.50000E-03,0,
 1.490000000E+01, 2.52700E-01, 5.50000E-03,0,
 1.495000000E+01, 2.64650E-01, 6.00000E-03,0,
 1.500000000E+01, 3.35750E-01, 4.93000E+00,0,
 1.505000000E+01, 3.76250E-01, 4.92900E+00,0,
 1.510000000E+01, 3.91000E-01, 5.50000E-03,0,
 1.515000000E+01, 3.88850E-01, 5.50000E-03,0,
 1.520000000E+01, 3.75100E-01, 4.93000E+00,0,
 1.525000000E+01, 3.67900E-01, 6.00000E-03,0,
 1.530000000E+01, 3.65150E-01, 5.50000E-03,0,
 1.535000000E+01, 3.61450E-01, 4.93050E+00,0,
 1.540000000E+01, 3.55750E-01, 5.50000E-03,0,
 1.545000000E+01, 3.37850E-01, 5.50000E-03,0,
 1.550000000E+01, 3.21050E-01, 1.66400E+00,0,
 1.555000000E+01, 2.87600E-01, 5.50000E-03,0,
 1.560000000E+01, 2.55700E-01, 5.50000E-03,0,
 1.565000000E+01, 2.73900E-01, 5.50000E-03,0,
 1.570000000E+01, 2.95300E-01, 4.93050E+00,0,
 1.575000000E+01, 3.18900E-01, 6.00000E-03,0,
 1.580000000E+01, 3.32950E-01, 5.50000E-03,0,
 1.585000000E+01, 3.36950E-01, 4.93000E+00,0,
 1.590000000E+01, 3.08750E-01, 5.50000E-03,0,
 1.595000000E+01, 2.58500E-01, 5.50000E-03,0,
 1.600000000E+01, 2.06950E-01, 5.50000E-03,0,
 1.605000000E+01, 2.09650E-01, 4.93050E+00,0,
 1.610000000E+01, 2.35850E-01, 5.50000E-03,0,
 1.615000000E+01, 2.97100E-01, 5.50000E-03,0,
 1.620000000E+01, 3.18500E-01, 4.85500E+00,0,
 1.625000000E+01, 3.39500E-01, 5.50000E-03,0,
 1.630000000E+01, 3.50150E-01, 5.50000E-03,0,
 1.635000000E+01, 3.34100E-01, 5.50000E-03,0,
 1.640000000E+01, 2.92500E-01, 4.93000E+00,0,
 1.645000000E+01, 2.98100E-01, 5.50000E-03,0,
 1.650000000E+01, 3.07800E-01, 5.50000E-03,0,
 1.655000000E+01, 3.05250E-01, 4.93050E+00,0,
 1.660000000E+01, 2.54550E-01, 5.50000E-03,0,
 1.665000000E+01, 2.06400E-01, 5.50000E-03,0,
 1.670000000E+01, 1.97900E-01, 5.50000E-03,0,
 1.675000000E+01, 3.08350E-01, 4.93000E+00,0,
 1.680000000E+01, 3.70400E-01, 5.50000E-03,0,
 1.685000000E+01, 3.84200E-01, 5.50000E-03,0,
 1.690000000E+01, 3.81500E-01, 4.93050E+00,0,
 1.695000000E+01, 3.61200E-01, 5.50000E-03,0,
 1.700000000E+01, 3.14950E-01, 5.50000E-03,0,
 1.705000000E+01, 2.40250E-01, 4.93050E+00,0,
 1.710000000E+01, 3.41800E-01, 5.50000E-03,0,
 1.715000000E+01, 3.90500E-01, 6.00000E-03,0,
 1.720000000E+01, 4.03700E-01, 4.93000E+00,0,
 1.725000000E+01, 3.94200E-01, 5.50000E-03,0,
 1.730000000E+01, 3.61450E-01, 5.50000E-03,0,
 1.735000000E+01, 3.07150E-01, 4.93000E+00,0,
 1.740000000E+01, 3.14900E-01, 6.00000E-03,0,
 1.745000000E+01, 3.47750E-01, 5.50000E-03,0,
 1.750000000E+01, 3.64250E-01, 4.93050E+00,0,
 1.755000000E+01, 3.59650E-01, 6.00000E-03,0,
 1.760000000E+01, 3.35450E-01, 5.50000E-03,0,
 1.765000000E+01, 3.40000E-01, 4.93000E+00,0,
 1.770000000E+01, 3.75250E-01, 6.00000E-03,0,
 1.775000000E+01, 3.97000E-01, 5.50000E-03,0,
 1.780000000E+01, 3.99850E-01, 4.93050E+00,0,
 1.785000000E+01, 3.90950E-01, 5.50000E-03,0,
 1.790000000E+01, 3.89100E-01, 5.50000E-03,0,
 1.795000000E+01, 3.90100E-01, 4.93050E+00,0,
 1.800000000E+01, 3.83600E-01, 5.50000E-03,0,
 1.805000000E+01, 3.74950E-01, 5.50000E-03,0,
 1.810000000E+01, 3.57000E-01, 4.93000E+00,0,
 1.815000000E+01, 3.51750E-01, 5.50000E-03,0,
 1.820000000E+01, 3.52000E-01, 5.50000E-03,0,
 1.825000000E+01, 3.41650E-01, 5.50000E-03,0,
 1.830000000E+01, 3.26500E-01, 4.93000E+00,0,
 1.835000000E+01, 3.01600E-01, 5.50000E-03,0,
 1.840000000E+01, 3.37850E-01, 5.50000E-03,0,
 1.845000000E+01, 3.66850E-01, 4.93050E+00,0,
 1.850000000E+01, 3.84700E-01, 6.00000E-03,0,
 1.855000000E+01, 3.96650E-01, 5.50000E-03,0,
 1.860000000E+01, 3.61050E-01, 4.93000E+00,0,
 1.865000000E+01, 3.08800E-01, 5.50000E-03,0,
 1.870000000E+01, 1.54900E-01, 5.50000E-03,0,
 1.875000000E+01, 2.40450E-01, 5.50000E-03,0,
 1.880000000E+01, 2.99500E-01, 4.93000E+00,0,
 1.885000000E+01, 3.16200E-01, 5.50000E-03,0,
 1.890000000E+01, 2.97300E-01, 6.00000E-03,0,
 1.895000000E+01, 2.52000E-01, 4.93000E+00,0,
 1.900000000E+01, 2.53000E-01, 6.00000E-03,0,
 1.905000000E+01, 3.18250E-01, 6.00000E-03,0,
 1.910000000E+01, 3.48700E-01, 4.93000E+00,0,
 1.915000000E+01, 3.56650E-01, 5.50000E-03,0,
 1.920000000E+01, 3.54200E-01, 5.50000E-03,0,
 1.925000000E+01, 3.36200E-01, 5.50000E-03,0,
 1.930000000E+01, 3.11050E-01, 4.93050E+00,0,
 1.935000000E+01, 3.11350E-01, 5.50000E-03,0,
 1.940000000E+01, 3.35700E-01, 5.50000E-03,0,
 1.945000000E+01, 3.39100E-01, 4.93000E+00,0,
 1.950000000E+01, 3.21050E-01, 5.50000E-03,0,
 1.955000000E+01, 3.05550E-01, 5.50000E-03,0,
 1.960000000E+01, 2.89700E-01, 4.78550E+00,0,
 1.965000000E+01, 2.54250E-01, 4.93000E+00,0,
 1.970000000E+01, 2.03500E-01, 5.50000E-03,0,
 1.975000000E+01, 2.16450E-01, 9.00000E-03,0,
 1.980000000E+01, 2.46650E-01, 4.93000E+00,0,
 1.985000000E+01, 2.96450E-01, 5.50000E-03,0,
 1.990000000E+01, 3.23450E-01, 5.50000E-03,0,
 1.995000000E+01, 3.59000E-01, 4.93050E+00,0,
 2.000000000E+01, 3.91850E-01, 5.50000E-03,0,
 2.005000000E+01, 4.13850E-01, 5.50000E-03,0,
 2.010000000E+01, 4.17250E-01, 4.93050E+00,0,
 2.015000000E+01, 4.06450E-01, 5.50000E-03,0,
 2.020000000E+01, 3.81000E-01, 5.50000E-03,0,
 2.025000000E+01, 3.40650E-01, 5.50000E-03,0,
 2.030000000E+01, 3.26500E-01, 4.93000E+00,0,
 2.035000000E+01, 3.31850E-01, 5.50000E-03,0,
 2.040000000E+01, 3.29300E-01, 5.50000E-03,0,
 2.045000000E+01, 3.06600E-01, 4.93050E+00,0,
 2.050000000E+01, 2.31150E-01, 6.00000E-03,0,
 2.055000000E+01, 3.08450E-01, 5.50000E-03,0,
 2.060000000E+01, 3.59400E-01, 5.50000E-03,0,
 2.065000000E+01, 3.84850E-01, 4.93050E+00,0,
 2.070000000E+01, 4.09500E-01, 5.50000E-03,0,
 2.075000000E+01, 4.07000E-01, 5.50000E-03,0,
 2.080000000E+01, 3.92850E-01, 4.93000E+00,0,
 2.085000000E+01, 3.65200E-01, 5.50000E-03,0,
 2.090000000E+01, 3.03800E-01, 5.50000E-03,0,
 2.095000000E+01, 2.05300E-01, 5.50000E-03,0,
 2.100000000E+01, 2.44450E-01, 4.93000E+00,0,
 2.105000000E+01, 3.28800E-01, 5.50000E-03,0,
 2.110000000E+01, 3.55550E-01, 5.50000E-03,0,
 2.115000000E+01, 3.72650E-01, 5.50000E-03,0,
 2.120000000E+01, 3.70550E-01, 4.93000E+00,0,
 2.125000000E+01, 3.53750E-01, 5.50000E-03,0,
 2.130000000E+01, 3.27450E-01, 5.50000E-03,0,
 2.135000000E+01, 2.56700E-01, 6.00000E-03,0,
 2.140000000E+01, 7.54500E-02, 4.93000E+00,0,
 2.145000000E+01, 2.26550E-01, 5.50000E-03,0,
 2.150000000E+01, 3.07100E-01, 5.50000E-03,0,
 2.155000000E+01, 3.34200E-01, 4.93050E+00,0,
 2.160000000E+01, 3.45150E-01, 5.50000E-03,0,
 2.165000000E+01, 3.54300E-01, 5.50000E-03,0,
 2.170000000E+01, 3.46800E-01, 5.50000E-03,0,
 2.175000000E+01, 3.25350E-01, 4.93000E+00,0,
 2.180000000E+01, 2.36950E-01, 5.50000E-03,0,
 2.185000000E+01, 9.64000E-02, 5.50000E-03,0,
 2.190000000E+01, 2.05250E-01, 5.50000E-03,0,
 2.195000000E+01, 3.06050E-01, 4.93050E+00,0,
